STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against SCs,Total crimes against SCs
UTTAR PRADESH,UNNAO,2004,5,9,4,0,0,2,21,39,0,72,152
UTTAR PRADESH,VARANASI,2004,3,0,0,0,0,1,4,26,0,0,34
UTTAR PRADESH,TOTAL,2004,321,258,91,5,7,40,336,1264,35,1428,3785
UTTARAKHAND,ALMORA,2004,0,0,0,0,0,0,0,6,0,0,6
UTTARAKHAND,BAGESHWAR,2004,0,0,0,0,0,0,0,2,0,0,2
UTTARAKHAND,CHAMOLI,2004,0,0,0,0,0,0,0,10,0,0,10
UTTARAKHAND,CHAMPAWAT,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2004,1,1,0,0,0,1,0,6,0,0,9
UTTARAKHAND,HARIDWAR,2004,1,5,0,0,0,0,4,1,0,0,11
UTTARAKHAND,NAINITAL,2004,0,0,0,0,0,0,0,8,0,0,8
UTTARAKHAND,PAURI GARHWAL,2004,0,0,0,0,0,0,0,14,0,0,14
UTTARAKHAND,PITHORAGARH,2004,0,0,0,0,0,0,0,6,0,0,6
UTTARAKHAND,RUDRA PRAYAG,2004,0,0,0,0,0,0,0,9,0,0,9
UTTARAKHAND,TEHRI GARHWAL,2004,0,0,0,0,0,0,0,9,0,0,9
UTTARAKHAND,UDHAMSINGH NAGAR,2004,4,0,2,0,0,1,5,29,0,0,41
UTTARAKHAND,UTTARKASHI,2004,0,0,0,0,0,0,0,12,0,0,12
UTTARAKHAND,TOTAL,2004,6,6,2,0,0,2,9,112,0,0,137
WEST BENGAL,24 PARGANAS NORTH,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS SOUTH,2004,0,0,0,0,0,0,0,1,0,0,1
WEST BENGAL,ASANSOL,2004,0,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,BANKURA,2004,0,0,0,0,0,0,2,1,0,3,6
WEST BENGAL,BIRBHUM,2004,0,1,0,0,0,0,0,0,0,0,1
WEST BENGAL,BURDWAN,2004,0,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,COOCHBEHAR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DARJEELING,2004,0,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,HOOGHLY,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH CITY,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KHARAGPUR G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MALDA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MURSHIDABAD,2004,0,1,0,0,0,0,0,0,0,2,3
WEST BENGAL,NADIA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PASCHIM MIDNAPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURAB MIDNAPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURULIA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SEALDAH G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,TOTAL,2004,0,2,0,0,0,0,2,2,0,8,14
A & N ISLANDS,ANDAMAN,2004,0,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,NICOBAR,2004,0,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,TOTAL,2004,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,CHANDIGARH,2004,0,0,0,0,0,0,0,0,0,0,0
CHANDIGARH,TOTAL,2004,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,D and N HAVELI,2004,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,TOTAL,2004,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,DAMAN,2004,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,DIU,2004,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,TOTAL,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,CENTRAL,2004,0,0,0,0,0,0,0,1,0,0,1
DELHI,EAST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,GRP(RLY),2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,IGI AIRPORT,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,NEW DELHI,2004,0,0,0,0,0,0,0,1,0,0,1
DELHI,NORTH,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-EAST,2004,0,0,0,0,0,0,0,1,0,0,1
DELHI,NORTH-WEST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-WEST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,STF,2004,0,0,0,0,0,0,0,1,0,0,1
DELHI,WEST,2004,0,0,0,0,0,0,0,1,0,0,1
DELHI,TOTAL,2004,0,0,0,0,0,0,0,4,0,0,4
LAKSHADWEEP,LAKSHADWEEP,2004,0,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,TOTAL,2004,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PONDICHERRY,2004,0,0,0,0,0,0,0,0,20,3,23
PUDUCHERRY,TOTAL,2004,0,0,0,0,0,0,0,0,20,3,23
ANDHRA PRADESH,ADILABAD,2005,0,5,0,0,0,0,6,26,0,37,74
ANDHRA PRADESH,ANANTAPUR,2005,2,0,0,0,0,0,26,80,0,0,108
ANDHRA PRADESH,CHITTOOR,2005,0,5,0,0,0,1,16,24,0,19,65
ANDHRA PRADESH,CUDDAPAH,2005,3,1,2,0,0,0,16,16,0,46,84
ANDHRA PRADESH,CYBERABAD,2005,9,5,5,0,0,2,46,69,0,23,159
ANDHRA PRADESH,EAST GODAVARI,2005,0,6,1,0,0,0,14,127,32,40,220
ANDHRA PRADESH,GUNTAKAL RLY.,2005,0,0,0,0,0,0,0,1,0,0,1
ANDHRA PRADESH,GUNTUR,2005,2,6,0,0,0,0,27,13,2,52,102
ANDHRA PRADESH,HYDERABAD CITY,2005,0,0,0,0,0,0,0,75,0,75,150
ANDHRA PRADESH,KARIMNAGAR,2005,0,2,0,0,0,0,7,142,2,178,331
ANDHRA PRADESH,KHAMMAM,2005,0,1,0,0,0,1,10,16,0,29,57
ANDHRA PRADESH,KRISHNA,2005,2,1,1,0,0,0,17,19,0,62,102
ANDHRA PRADESH,KURNOOL,2005,3,3,1,0,0,1,39,66,1,89,203
ANDHRA PRADESH,MAHABOOBNAGAR,2005,4,8,7,0,0,0,28,40,1,94,182
ANDHRA PRADESH,MEDAK,2005,0,1,0,0,0,0,3,41,0,37,82
ANDHRA PRADESH,NALGONDA,2005,2,5,0,0,0,1,10,86,0,72,176
ANDHRA PRADESH,NELLORE,2005,3,1,0,0,0,1,25,144,2,120,296
ANDHRA PRADESH,NIZAMABAD,2005,1,1,0,0,0,1,14,19,0,24,60
ANDHRA PRADESH,PRAKASHAM,2005,0,2,1,0,0,0,48,7,1,15,74
ANDHRA PRADESH,RANGA REDDY,2005,0,1,0,0,0,0,1,33,0,0,35
ANDHRA PRADESH,SECUNDERABAD RLY.,2005,0,0,0,0,0,0,0,2,0,0,2
ANDHRA PRADESH,SRIKAKULAM,2005,0,0,0,0,0,0,12,36,0,26,74
ANDHRA PRADESH,VIJAYAWADA,2005,1,2,3,0,0,0,56,11,5,29,107
ANDHRA PRADESH,VIJAYAWADA RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2005,1,2,0,0,0,0,0,34,0,41,78
ANDHRA PRADESH,VISAKHAPATNAM,2005,0,3,0,0,0,0,1,35,0,0,39
ANDHRA PRADESH,VIZIANAGARAM,2005,0,2,0,0,0,0,2,11,15,1,31
ANDHRA PRADESH,WARANGAL,2005,0,3,0,0,0,0,11,14,0,20,48
ANDHRA PRADESH,WEST GODAVARI,2005,4,8,0,0,0,1,24,57,0,83,177
ANDHRA PRADESH,TOTAL,2005,37,74,21,0,0,9,459,1244,61,1212,3117
ARUNACHAL PRADESH,CHANGLANG,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,DIBANG VALLEY,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,K/KUMEY,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG EAST,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,KAMENG WEST,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,PAPUM PARE,2005,1,0,0,0,1,0,0,0,0,0,2
ARUNACHAL PRADESH,SIANG EAST,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG UPPER,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI LOWER,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SUBANSIRI UPPER,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TAWANG,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TOTAL,2005,1,0,0,0,1,0,0,0,0,0,2
ASSAM,BARPETA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BASKA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2005,0,0,0,0,0,2,10,0,0,25,37
ASSAM,C.I.D.,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CHIRANG,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2005,0,2,4,0,6,2,36,0,0,15,65
ASSAM,DHUBRI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DIBRUGARH,2005,3,1,0,1,0,0,5,0,0,23,33
ASSAM,G.R.P.,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2005,3,1,0,0,0,0,0,0,0,0,4
ASSAM,GUWAHATI CITY,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARBI ANGLONG,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2005,5,4,5,0,2,0,7,0,0,0,23
ASSAM,LAKHIMPUR,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,N.C.HILLS,2005,0,0,0,0,0,0,2,0,0,5,7
ASSAM,NAGAON,2005,2,4,6,0,0,2,13,0,0,23,50
ASSAM,NALBARI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,R.P.O.,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2005,8,2,10,2,0,1,38,0,0,2,63
ASSAM,TINSUKIA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,UDALGURI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,TOTAL,2005,21,14,25,3,8,7,111,0,0,93,282
BIHAR,ARARIA,2005,1,0,0,0,0,1,14,15,0,0,31
BIHAR,ARWAL,2005,0,0,0,0,0,0,0,2,0,0,2
BIHAR,AURANGABAD,2005,0,0,0,0,0,0,0,37,0,0,37
BIHAR,BAGAHA,2005,0,0,0,0,0,0,0,0,14,0,14
BIHAR,BANKA,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BEGUSARAI,2005,0,0,0,0,0,0,0,25,19,0,44
BIHAR,BETTIAH,2005,0,0,0,0,0,0,60,0,0,0,60
BIHAR,BHABHUA,2005,0,0,0,0,0,1,14,17,0,2,34
BIHAR,BHAGALPUR,2005,2,0,1,0,0,2,0,41,0,36,82
BIHAR,BHOJPUR,2005,0,0,0,0,0,0,0,59,0,0,59
BIHAR,BUXAR,2005,0,0,0,0,0,0,5,8,21,0,34
BIHAR,DARBHANGA,2005,0,0,0,0,0,0,0,79,0,0,79
BIHAR,GAYA,2005,0,1,0,0,0,3,19,41,0,18,82
BIHAR,GOPALGANJ,2005,0,0,0,0,0,3,5,49,0,0,57
BIHAR,JAMALPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,JAMUI,2005,0,0,0,0,0,0,0,34,19,0,53
BIHAR,JEHANABAD,2005,2,1,0,1,0,1,3,12,0,5,25
BIHAR,KATIHAR,2005,0,0,0,0,0,0,5,5,0,0,10
BIHAR,KATIHAR RLY.,2005,0,0,0,0,0,0,0,1,0,0,1
BIHAR,KHAGARIA,2005,0,0,0,0,0,0,0,3,0,0,3
BIHAR,KISHANGANJ,2005,0,0,1,0,0,0,0,5,0,5,11
BIHAR,LAKHISARAI,2005,0,0,0,0,1,0,0,0,0,0,1
BIHAR,MADHEPURA,2005,0,4,0,0,0,0,0,39,0,0,43
BIHAR,MADHUBANI,2005,0,0,0,0,0,0,0,62,0,0,62
BIHAR,MOTIHARI,2005,0,0,0,0,0,0,25,84,2,3,114
BIHAR,MUNGER,2005,0,0,0,0,0,0,17,23,0,0,40
BIHAR,MUZAFFARPUR,2005,0,0,0,0,0,0,46,46,0,0,92
BIHAR,MUZAFFARPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,NALANDA,2005,4,3,0,0,2,0,5,68,6,4,92
BIHAR,NAUGACHIA,2005,0,0,0,0,0,0,0,7,0,0,7
BIHAR,NAWADAH,2005,0,0,0,0,0,0,0,8,3,0,11
BIHAR,PATNA,2005,0,2,1,3,2,1,6,19,0,4,38
BIHAR,PATNA RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,PURNEA,2005,0,0,0,0,0,0,2,5,0,3,10
BIHAR,ROHTAS,2005,0,0,0,0,0,0,0,2,0,0,2
BIHAR,SAHARSA,2005,0,0,0,0,1,3,12,21,0,7,44
BIHAR,SAMASTIPUR,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,SARAN,2005,0,2,0,0,0,0,4,79,0,0,85
BIHAR,SHEIKHPURA,2005,0,0,0,0,0,0,0,18,0,18,36
BIHAR,SHEOHAR,2005,0,0,0,0,0,0,0,3,0,0,3
BIHAR,SITAMARHI,2005,0,0,0,0,0,0,0,25,6,0,31
BIHAR,SIWAN,2005,3,0,0,0,0,1,5,15,5,0,29
BIHAR,SUPAUL,2005,0,0,0,0,0,0,0,10,0,0,10
BIHAR,VAISHALI,2005,0,3,2,0,0,3,72,174,0,102,356
BIHAR,TOTAL,2005,12,16,5,4,6,19,319,1141,95,207,1824
CHHATTISGARH,BALRAMPUR,2005,0,1,0,0,0,0,0,0,0,3,4
CHHATTISGARH,BILASPUR,2005,2,4,0,0,0,0,18,1,0,18,43
CHHATTISGARH,BIZAPUR,2005,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,DANTEWARA,2005,0,0,0,0,0,0,0,2,0,2,4
CHHATTISGARH,DHAMTARI,2005,0,2,0,0,0,0,1,0,0,5,8
CHHATTISGARH,DURG,2005,0,3,0,0,0,0,0,0,0,19,22
CHHATTISGARH,GRP RAIPUR,2005,0,0,0,0,0,0,1,0,0,0,1
CHHATTISGARH,JAGDALPUR,2005,0,1,0,0,0,0,0,0,0,0,1
CHHATTISGARH,JANJGIR,2005,1,2,0,0,0,0,1,0,0,33,37
CHHATTISGARH,JASHPUR,2005,0,2,0,0,0,0,0,2,0,13,17
CHHATTISGARH,KABIRDHAM,2005,1,1,1,0,0,0,11,21,0,8,43
CHHATTISGARH,KANKER,2005,0,2,0,0,0,0,0,0,0,1,3
CHHATTISGARH,KORBA,2005,0,3,0,0,0,0,1,0,1,0,5
CHHATTISGARH,KORIYA,2005,0,1,0,0,0,0,4,5,0,0,10
CHHATTISGARH,MAHASAMUND,2005,0,3,0,0,0,0,18,0,0,15,36
CHHATTISGARH,NARAYANPUR,2005,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,RAIGARH,2005,0,3,0,0,0,0,0,20,0,12,35
CHHATTISGARH,RAIPUR,2005,1,19,2,0,0,0,3,63,0,38,126
CHHATTISGARH,RAJNANDGAON,2005,0,9,0,0,0,0,11,1,0,26,47
CHHATTISGARH,SARGUJA,2005,0,0,0,0,0,0,0,0,0,0,0
CHHATTISGARH,SURAJPUR,2005,1,3,0,0,0,0,2,0,0,6,12
CHHATTISGARH,TOTAL,2005,6,59,3,0,0,0,71,115,1,199,454
GOA,NORTH GOA,2005,0,1,0,0,0,0,0,0,0,0,1
GOA,SOUTH GOA,2005,0,0,0,0,0,0,0,1,0,0,1
GOA,TOTAL,2005,0,1,0,0,0,0,0,1,0,0,2
GUJARAT,AHMEDABAD COMMR.,2005,1,4,0,0,0,0,2,41,0,35,83
GUJARAT,AHMEDABAD RURAL,2005,0,0,0,0,1,1,27,20,0,20,69
GUJARAT,AHWA-DANG,2005,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,AMRELI,2005,1,0,0,0,0,0,2,0,0,8,11
GUJARAT,ANAND,2005,0,0,1,1,0,0,2,18,3,23,48
GUJARAT,BHARUCH,2005,0,1,0,0,0,0,2,6,0,4,13
GUJARAT,BHAVNAGAR,2005,0,1,0,0,2,0,7,29,0,13,52
GUJARAT,DAHOD,2005,0,0,0,1,1,0,0,1,0,1,4
GUJARAT,GANDHINAGAR,2005,0,0,0,0,0,0,12,0,0,19,31
GUJARAT,HIMATNAGAR,2005,0,1,1,1,1,0,7,17,0,17,45
GUJARAT,JAMNAGAR,2005,0,0,0,0,0,1,10,39,0,28,78
GUJARAT,JUNAGADH,2005,1,1,3,1,4,0,10,13,0,69,102
GUJARAT,KHEDA NORTH,2005,0,0,3,1,1,1,5,25,0,8,44
GUJARAT,KUTCH,2005,2,2,0,0,0,0,18,6,0,52,80
GUJARAT,MEHSANA,2005,0,0,1,0,1,0,13,50,0,34,99
GUJARAT,NARMADA,2005,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,NAVSARI,2005,0,0,1,0,0,0,0,1,0,1,3
GUJARAT,PALANPUR,2005,2,1,1,1,0,2,22,85,0,55,169
GUJARAT,PANCHMAHAL,2005,0,0,0,0,0,0,0,11,3,11,25
GUJARAT,PATAN,2005,1,2,0,0,3,0,9,0,0,24,39
GUJARAT,PORBANDAR,2005,0,0,0,0,0,0,3,10,0,10,23
GUJARAT,RAJKOT COMMR.,2005,0,1,0,0,1,0,2,9,0,5,18
GUJARAT,RAJKOT RURAL,2005,1,3,3,1,0,2,40,0,0,25,75
GUJARAT,SURAT COMMR.,2005,0,0,1,0,0,0,1,0,0,2,4
GUJARAT,SURAT RURAL,2005,1,1,1,0,0,0,1,5,0,1,10
GUJARAT,SURENDRANAGAR,2005,0,1,0,0,2,0,71,29,0,28,131
GUJARAT,VADODARA COMMR.,2005,0,0,0,0,0,0,2,8,0,11,21
GUJARAT,VADODARA RURAL,2005,0,1,1,0,0,1,2,9,0,12,26
GUJARAT,VALSAD,2005,0,0,1,0,0,0,0,2,0,1,4
GUJARAT,W.RLY,2005,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,TOTAL,2005,10,20,18,7,17,8,270,434,6,517,1307
HARYANA,AMBALA,2005,0,1,1,0,0,0,3,2,0,0,7
HARYANA,BHIWANI,2005,0,0,0,0,0,0,0,5,0,7,12
HARYANA,FARIDABAD,2005,1,6,2,0,0,0,6,8,0,17,40
HARYANA,FATEHABAD,2005,0,3,2,0,0,0,1,1,0,0,7
HARYANA,GRP,2005,0,0,0,0,0,0,0,0,0,0,0
HARYANA,GURGAON,2005,0,0,1,0,0,0,7,7,0,12,27
HARYANA,HISSAR,2005,0,1,0,0,0,0,7,2,0,4,14
HARYANA,JHAJJAR,2005,0,0,0,0,0,0,0,3,0,0,3
HARYANA,JIND,2005,1,1,4,0,0,0,0,15,0,5,26
HARYANA,KAITHAL,2005,0,0,0,0,0,0,0,4,0,2,6
HARYANA,KARNAL,2005,1,1,1,0,0,0,7,7,0,7,24
HARYANA,KURUKSHETRA,2005,0,2,1,0,0,0,0,3,0,1,7
HARYANA,MAHENDRAGARH,2005,1,2,0,0,0,1,4,0,0,10,18
HARYANA,MEWAT,2005,0,0,0,0,0,1,0,1,0,3,5
HARYANA,PANCHKULA,2005,0,0,0,0,0,0,0,0,0,0,0
HARYANA,PANIPAT,2005,1,6,1,0,1,0,5,5,0,13,32
HARYANA,REWARI,2005,1,2,2,0,0,2,5,1,0,4,17
HARYANA,ROHTAK,2005,1,1,0,0,0,0,1,3,0,7,13
HARYANA,SIRSA,2005,0,0,0,0,0,0,0,0,0,0,0
HARYANA,SONIPAT,2005,3,7,0,0,0,1,6,4,0,3,24
HARYANA,YAMUNANAGAR,2005,0,2,0,0,0,0,0,2,0,2,6
HARYANA,TOTAL,2005,10,35,15,0,1,5,52,73,0,97,288
HIMACHAL PRADESH,BILASPUR,2005,0,1,0,0,0,0,0,2,0,2,5
HIMACHAL PRADESH,CHAMBA,2005,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,G.R.P.,2005,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,HAMIRPUR,2005,0,0,0,0,0,0,0,3,0,1,4
HIMACHAL PRADESH,KANGRA,2005,0,2,0,0,0,0,0,2,0,7,11
HIMACHAL PRADESH,KINNAUR,2005,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,KULLU,2005,0,1,0,0,0,0,0,1,0,1,3
HIMACHAL PRADESH,LAHAUL-SPITI,2005,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,MANDI,2005,0,1,0,0,0,0,0,0,1,3,5
HIMACHAL PRADESH,SHIMLA,2005,0,4,0,0,0,0,0,5,0,5,14
HIMACHAL PRADESH,SIRMAUR,2005,0,0,0,0,0,0,0,3,0,0,3
HIMACHAL PRADESH,SOLAN,2005,0,0,0,0,0,0,0,0,2,2,4
HIMACHAL PRADESH,UNA,2005,0,0,0,0,0,0,1,2,0,3,6
HIMACHAL PRADESH,TOTAL,2005,0,9,0,0,0,0,1,18,3,24,55
JAMMU & KASHMIR,ANANTNAG,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,AWANTIPORA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BARAMULLA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BORDER,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,BUDGAM,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME JAMMU,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,DODA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,GANDERBAL,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,HANDWARA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,JAMMU,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KARGIL,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KATHUA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KULGAM,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,KUPWARA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,LEH,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,POONCH,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,PULWAMA,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAILWAYS,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAJOURI,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,RAMBAN,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,REASI,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,SRINAGAR,2005,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,UDHAMPUR,2005,0,0,0,0,0,0,0,0,1,0,1
JAMMU & KASHMIR,TOTAL,2005,0,0,0,0,0,0,0,0,1,0,1
JHARKHAND,BOKARO,2005,0,0,0,0,0,0,2,4,0,3,9
JHARKHAND,CHAIBASA,2005,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,CHATRA,2005,0,0,0,0,0,0,3,1,0,4,8
JHARKHAND,DEOGHAR,2005,0,1,1,0,0,2,3,23,0,1,31
JHARKHAND,DHANBAD,2005,0,0,0,0,0,1,4,1,0,3,9
JHARKHAND,DHANBAD RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,DUMKA,2005,2,0,0,0,0,1,2,2,2,2,11
JHARKHAND,GARHWA,2005,0,1,0,0,0,0,3,1,0,16,21
JHARKHAND,GIRIDIH,2005,3,2,0,0,0,0,15,1,0,0,21
JHARKHAND,GODDA,2005,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,GUMLA,2005,0,0,0,0,0,0,4,4,1,1,10
JHARKHAND,HAZARIBAGH,2005,0,0,0,0,0,0,4,2,2,9,17
JHARKHAND,JAMSHEDPUR,2005,0,1,0,0,0,0,7,3,0,3,14
JHARKHAND,JAMSHEDPUR RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,JAMTARA,2005,1,1,0,0,0,0,3,1,0,5,11
JHARKHAND,KODERMA,2005,0,0,0,0,0,1,2,0,0,2,5
JHARKHAND,LATEHAR,2005,0,0,0,0,0,0,3,2,0,5,10
JHARKHAND,LOHARDAGGA,2005,2,0,0,0,0,1,2,4,0,5,14
JHARKHAND,PAKUR,2005,0,1,0,0,0,1,4,3,0,5,14
JHARKHAND,PALAMU,2005,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,RANCHI,2005,0,1,0,0,0,0,5,5,2,26,39
JHARKHAND,SAHEBGANJ,2005,5,0,0,0,0,0,2,3,0,6,16
JHARKHAND,SARAIKELA,2005,0,0,0,0,0,0,2,1,1,5,9
