STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping Abduction,Dacoity,Robbery,Arson,Hurt,Protection of Civil Rights (PCR) Act,Prevention of atrocities (POA) Act,Other Crimes Against STs,Total crimes against STs
ODISHA,RAYAGADA,2004,10,4,1,0,0,0,12,0,0,2,29
ODISHA,ROURKELA,2004,0,0,0,0,0,0,1,0,0,0,1
ODISHA,SAMBALPUR,2004,1,0,1,0,0,0,10,0,1,3,16
ODISHA,SONEPUR,2004,0,0,0,0,0,0,2,0,3,1,6
ODISHA,SRP(CUTTACK),2004,0,0,0,0,0,0,1,0,1,0,2
ODISHA,SRP(ROURKELA),2004,0,0,0,0,0,0,0,0,0,0,0
ODISHA,SUNDARGARH,2004,0,2,2,0,0,0,4,0,0,6,14
PUNJAB,AMRITSAR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BARNALA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BATALA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,BHATINDA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FARIDKOT,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FATEHGARH SAHIB,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,FEROZPUR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,G.R.P,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,GURDASPUR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,HOSHIARPUR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JAGRAON,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,JALANDHAR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KAPURTHALA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,KHANNA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,LUDHIANA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MAJITHA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MANSA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MOGA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,MUKTSAR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,NAWAN SHAHR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,PATIALA,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,ROPAR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,SANGRUR,2004,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,TARN TARAN,2004,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,AJMER,2004,0,0,0,0,0,0,0,0,1,10,11
RAJASTHAN,ALWAR,2004,3,0,0,0,0,2,1,0,0,29,35
RAJASTHAN,BANSWARA,2004,1,1,0,0,0,0,15,0,0,13,30
RAJASTHAN,BARAN,2004,3,3,0,0,0,0,7,0,9,23,45
RAJASTHAN,BARMER,2004,1,1,0,0,0,0,0,0,9,23,34
RAJASTHAN,BHARATPUR,2004,1,1,0,0,0,0,1,0,0,29,32
RAJASTHAN,BHILWARA,2004,1,2,0,0,0,0,0,0,31,0,34
RAJASTHAN,BIKANER,2004,0,0,0,0,0,0,0,0,0,3,3
RAJASTHAN,BUNDI,2004,1,2,0,0,1,0,16,0,4,25,49
RAJASTHAN,CHITTORGARH,2004,0,5,1,0,0,1,0,0,3,81,91
RAJASTHAN,CHURU,2004,0,0,0,0,0,0,7,0,0,0,7
RAJASTHAN,DAUSA,2004,0,0,0,0,0,0,0,0,0,50,50
RAJASTHAN,DHOLPUR,2004,0,0,0,0,0,0,0,0,12,2,14
RAJASTHAN,DUNGARPUR,2004,0,1,0,0,0,0,0,0,2,13,16
RAJASTHAN,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
RAJASTHAN,GANGANAGAR,2004,0,0,0,0,0,0,0,0,0,5,5
RAJASTHAN,HANUMANGARH,2004,0,0,0,0,0,0,0,0,0,1,1
RAJASTHAN,JAIPUR,2004,1,1,0,0,0,3,3,0,45,28,81
RAJASTHAN,JAISALMER,2004,0,0,0,0,0,0,0,0,8,5,13
RAJASTHAN,JALORE,2004,2,0,0,0,0,0,1,0,0,41,44
RAJASTHAN,JHALAWAR,2004,0,2,3,0,1,0,5,0,1,29,41
RAJASTHAN,JHUNJHUNU,2004,0,0,0,0,0,0,22,0,0,7,29
RAJASTHAN,JODHPUR,2004,0,0,0,0,0,0,33,0,5,9,47
RAJASTHAN,KARAULI,2004,0,0,0,0,0,0,0,0,0,45,45
RAJASTHAN,KOTA,2004,0,3,0,0,0,0,6,0,2,28,39
RAJASTHAN,NAGAUR,2004,0,0,0,0,0,0,1,0,0,3,4
RAJASTHAN,PALI,2004,0,0,0,0,0,0,1,0,1,33,35
RAJASTHAN,RAJSAMAND,2004,0,0,0,0,0,0,3,0,0,9,12
RAJASTHAN,SAWAI MADHOPUR,2004,0,0,0,0,0,0,0,0,0,30,30
RAJASTHAN,SIKAR,2004,0,0,0,0,0,0,0,0,3,27,30
RAJASTHAN,SIROHI,2004,0,1,0,0,1,2,19,0,1,6,30
RAJASTHAN,TONK,2004,0,1,0,0,1,0,33,0,8,20,63
RAJASTHAN,UDAIPUR,2004,1,1,0,0,0,0,2,0,2,25,31
SIKKIM,EAST,2004,1,0,0,0,0,1,9,0,0,2,13
SIKKIM,NORTH,2004,0,0,0,0,0,0,1,0,0,1,2
SIKKIM,SOUTH,2004,0,0,0,0,0,0,4,0,0,3,7
SIKKIM,WEST,2004,0,0,0,0,0,0,5,0,0,5,10
TAMIL NADU,CHENGAI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CHENNAI RLY.,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE RURAL,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,COIMBATORE URBAN,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,CUDDALORE,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DHARMAPURI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,DINDIGUL,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,ERODE,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANCHIPURAM,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KANYAKUMARI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KARUR,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,KRISHNAGIRI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI RURAL,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,MADURAI URBAN,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAGAPATTINAM,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NAMAKKAL,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,NILGIRIS,2004,0,1,0,0,0,0,0,1,2,1,5
TAMIL NADU,PERAMBALUR,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,PUDUKOTTAI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,RAMNATHAPURAM,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SALEM RURAL,2004,0,0,0,0,0,0,0,0,1,0,1
TAMIL NADU,SALEM URBAN,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,SIVAGANGAI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THANJAVUR,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THENI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI RURAL,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUNELVELI URBAN,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVALLUR,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVANNAMALAI,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THIRUVARUR,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,THOOTHUGUDI,2004,0,0,0,0,0,0,0,0,1,1,2
TAMIL NADU,TRICHY RLY.,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY RURAL,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,TRICHY URBAN,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VELLORE,2004,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,VILLUPURAM,2004,0,1,0,0,0,0,4,0,3,11,19
TAMIL NADU,VIRUDHUNAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,DHALAI,2004,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,NORTH,2004,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,SOUTH,2004,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,WEST,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AGRA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALIGARH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ALLAHABAD,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AMBEDKAR NAGAR,2004,0,0,0,0,0,0,0,0,0,3,3
UTTAR PRADESH,AURAIYA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,AZAMGARH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BADAUN,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAGHPAT,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAHRAICH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALLIA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BALRAMPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BANDA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BARABANKI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BAREILLY,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BASTI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BIJNOR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,BULANDSHAHAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHANDOLI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,CHITRAKOOT DHAM,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,DEORIA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ETAWAH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FAIZABAD,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHGARH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FATEHPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,FIROZABAD,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GAUTAMBUDH NAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIABAD,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GHAZIPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GONDA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,GORAKHPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HAMIRPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HARDOI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,HATHRAS,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,J.P.NAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JALAUN,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JAUNPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,JHANSI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANNAUJ,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR DEHAT,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KANPUR NAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KAUSHAMBI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KHIRI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,KUSHI NAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LALITPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,LUCKNOW,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHARAJGANJ,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAHOBA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAINPURI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MATHURA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MAU,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MEERUT,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MIRZAPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,MORADABAD,2004,0,0,0,0,0,0,0,0,0,2,2
UTTAR PRADESH,MUZAFFARNAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PILIBHIT,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,PRATAPGARH,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAIBAREILLY,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,RAMPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SAHARANPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SANT KABIRNAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHAHJAHANPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SHRAWASTI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SIDHARTHNAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SITAPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SONBHADRA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,ST.RAVIDASNAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,SULTANPUR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,UNNAO,2004,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,VARANASI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,ALMORA,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,BAGESHWAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMOLI,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,CHAMPAWAT,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,DEHRADUN,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,HARIDWAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,NAINITAL,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PAURI GARHWAL,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,PITHORAGARH,2004,0,0,0,0,0,0,0,0,3,0,3
UTTARAKHAND,RUDRA PRAYAG,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,TEHRI GARHWAL,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UDHAMSINGH NAGAR,2004,0,0,0,0,0,0,0,0,0,0,0
UTTARAKHAND,UTTARKASHI,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS NORTH,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,24 PARGANAS SOUTH,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,ASANSOL,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BANKURA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BIRBHUM,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,BURDWAN,2004,0,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,COOCHBEHAR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DAKSHIN DINAJPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,DARJEELING,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOOGHLY,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH,2004,0,0,0,0,0,0,0,0,0,1,1
WEST BENGAL,HOWRAH CITY,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,HOWRAH G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,JALPAIGURI,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KHARAGPUR G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,KOLKATA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,MALDA,2004,0,0,0,0,0,0,0,0,4,0,4
WEST BENGAL,MURSHIDABAD,2004,0,2,0,0,0,0,0,0,0,1,3
WEST BENGAL,NADIA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PASCHIM MIDNAPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURAB MIDNAPUR,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,PURULIA,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SEALDAH G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,SILIGURI G.R.P.,2004,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,UTTAR DINAJPUR,2004,0,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,ANDAMAN,2004,0,0,0,0,0,0,0,0,0,0,0
A & N ISLANDS,NICOBAR,2004,0,0,0,0,0,0,0,0,0,1,1
CHANDIGARH,CHANDIGARH,2004,0,0,0,0,0,0,0,0,0,0,0
D & N HAVELI,D and N HAVELI,2004,1,1,0,0,0,0,0,0,0,2,4
DAMAN & DIU,DAMAN,2004,0,1,0,0,0,0,0,0,0,0,1
DAMAN & DIU,DIU,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,CENTRAL,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,EAST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,GRP(RLY),2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,IGI AIRPORT,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,NEW DELHI,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-EAST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,NORTH-WEST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,SOUTH-WEST,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,STF,2004,0,0,0,0,0,0,0,0,0,0,0
DELHI,WEST,2004,0,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,LAKSHADWEEP,2004,0,0,0,0,0,0,0,0,0,0,0
PUDUCHERRY,PONDICHERRY,2004,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,ADILABAD,2005,0,3,0,0,0,0,0,0,0,9,12
ANDHRA PRADESH,ANANTAPUR,2005,0,1,0,0,0,0,4,0,14,0,19
ANDHRA PRADESH,CHITTOOR,2005,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,CUDDAPAH,2005,0,0,0,0,0,0,1,0,2,5,8
ANDHRA PRADESH,CYBERABAD,2005,3,1,1,0,0,0,5,0,7,4,21
ANDHRA PRADESH,EAST GODAVARI,2005,0,0,0,0,0,0,2,0,6,5,13
ANDHRA PRADESH,GUNTAKAL RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,GUNTUR,2005,1,2,0,0,0,0,4,0,2,8,17
ANDHRA PRADESH,HYDERABAD CITY,2005,0,5,0,0,0,0,0,0,3,0,8
ANDHRA PRADESH,KARIMNAGAR,2005,0,5,0,0,0,0,2,0,12,21,40
ANDHRA PRADESH,KHAMMAM,2005,0,3,0,0,0,0,5,0,11,13,32
ANDHRA PRADESH,KRISHNA,2005,0,1,0,0,1,1,1,0,2,9,15
ANDHRA PRADESH,KURNOOL,2005,0,3,0,0,0,0,6,0,4,3,16
ANDHRA PRADESH,MAHABOOBNAGAR,2005,5,1,1,0,0,0,8,0,2,23,40
ANDHRA PRADESH,MEDAK,2005,0,1,0,0,0,0,2,0,11,8,22
ANDHRA PRADESH,NALGONDA,2005,1,2,0,0,0,0,5,0,41,33,82
ANDHRA PRADESH,NELLORE,2005,0,0,0,0,0,0,7,0,34,21,62
ANDHRA PRADESH,NIZAMABAD,2005,0,1,0,0,0,0,3,0,5,8,17
ANDHRA PRADESH,PRAKASHAM,2005,0,0,0,0,0,0,4,0,3,4,11
ANDHRA PRADESH,RANGA REDDY,2005,0,0,0,0,0,0,0,0,1,0,1
ANDHRA PRADESH,SECUNDERABAD RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,SRIKAKULAM,2005,0,1,0,0,0,0,0,0,3,0,4
ANDHRA PRADESH,VIJAYAWADA,2005,0,0,0,0,0,0,1,0,0,3,4
ANDHRA PRADESH,VIJAYAWADA RLY.,2005,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,VISAKHA RURAL,2005,0,0,0,0,0,0,0,0,3,3,6
ANDHRA PRADESH,VISAKHAPATNAM,2005,0,1,0,0,0,0,0,0,1,0,2
ANDHRA PRADESH,VIZIANAGARAM,2005,0,0,0,0,0,0,0,0,4,0,4
ANDHRA PRADESH,WARANGAL,2005,1,1,0,0,0,0,6,0,15,12,35
ANDHRA PRADESH,WEST GODAVARI,2005,1,2,0,0,0,0,4,0,10,7,24
ARUNACHAL PRADESH,CHANGLANG,2005,0,0,1,0,0,0,2,0,0,0,3
ARUNACHAL PRADESH,DIBANG VALLEY,2005,0,0,0,0,0,0,1,0,0,1,2
ARUNACHAL PRADESH,K/KUMEY,2005,0,0,0,0,0,0,3,0,0,3,6
ARUNACHAL PRADESH,KAMENG EAST,2005,0,0,0,0,1,0,4,0,0,2,7
ARUNACHAL PRADESH,KAMENG WEST,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,LOHIT,2005,0,0,0,0,0,0,0,0,0,1,1
ARUNACHAL PRADESH,PAPUM PARE,2005,1,0,0,1,1,0,9,0,0,4,16
ARUNACHAL PRADESH,SIANG EAST,2005,0,3,0,0,0,0,2,0,0,3,8
ARUNACHAL PRADESH,SIANG UPPER,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,SIANG WEST,2005,0,0,0,0,0,0,3,0,0,5,8
ARUNACHAL PRADESH,SUBANSIRI LOWER,2005,0,0,0,0,0,0,1,0,0,1,2
ARUNACHAL PRADESH,SUBANSIRI UPPER,2005,0,0,0,0,0,0,0,0,0,1,1
ARUNACHAL PRADESH,TAWANG,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,TIRAP,2005,0,0,0,0,0,0,0,0,0,0,0
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BARPETA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BASKA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,BONGAIGAON,2005,0,0,0,0,0,0,7,0,0,0,7
ASSAM,C.I.D.,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CACHAR,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,CHIRANG,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DARRANG,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DHEMAJI,2005,5,8,6,0,4,2,27,0,0,20,72
ASSAM,DHUBRI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,DIBRUGARH,2005,6,4,0,1,3,0,7,0,0,23,44
ASSAM,G.R.P.,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOALPARA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,GOLAGHAT,2005,1,0,0,0,0,0,0,0,0,0,1
ASSAM,GUWAHATI CITY,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,HAILAKANDI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,JORHAT,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KAMRUP,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARBI ANGLONG,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KARIMGANJ,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,KOKRAJHAR,2005,3,3,4,0,2,0,5,0,0,0,17
ASSAM,LAKHIMPUR,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,MORIGAON,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,N.C.HILLS,2005,4,0,1,0,0,2,5,0,0,11,23
ASSAM,NAGAON,2005,0,1,2,0,0,1,7,0,0,5,16
ASSAM,NALBARI,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,R.P.O.,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SIBSAGAR,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,SONITPUR,2005,2,3,8,3,5,0,5,0,0,8,34
ASSAM,TINSUKIA,2005,0,0,0,0,0,0,0,0,0,0,0
ASSAM,UDALGURI,2005,2,0,0,0,0,0,0,0,0,0,2
BIHAR,ARARIA,2005,0,0,0,0,0,0,2,0,3,0,5
BIHAR,ARWAL,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,AURANGABAD,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BAGAHA,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BANKA,2005,0,0,0,0,0,0,0,0,2,2,4
BIHAR,BEGUSARAI,2005,0,0,0,0,0,0,0,0,2,0,2
BIHAR,BETTIAH,2005,0,0,0,0,0,0,0,0,30,0,30
BIHAR,BHABHUA,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BHAGALPUR,2005,0,0,1,0,0,0,0,0,1,0,2
BIHAR,BHOJPUR,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,BUXAR,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,DARBHANGA,2005,0,0,0,0,0,0,0,0,0,0,0
BIHAR,GAYA,2005,0,0,0,0,0,0,0,0,0,0,0
